quarter,courseId,title,description,subjectArea,unitsFixed,unitsVariableHigh,unitsVariableLow,instructionType,instructionTypeSecondary,onLineCourse,deptCode,generalEducation,enrollCode,section,classClosed,room,building,days,beginTime,endTime,instructor,functionCode,Prerequisites,Unlocks
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40386,300,,1010A,942,   R   ,15:00,16:50,CUI E,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40394,400,,1010B,942,   R   ,15:00,16:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40394,400,,1010B,942,   R   ,15:00,16:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40394,400,,1010B,942,   R   ,15:00,16:50,CUI E,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40402,500,,1010A,942,   R   ,17:00,18:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40402,500,,1010A,942,   R   ,17:00,18:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40402,500,,1010A,942,   R   ,17:00,18:50,CHALLA S,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40410,600,,1010B,942,   R   ,17:00,18:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40410,600,,1010B,942,   R   ,17:00,18:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40410,600,,1010B,942,   R   ,17:00,18:50,CHALLA S,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40428,700,,1010A,942, T     ,13:00,14:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40428,700,,1010A,942, T     ,13:00,14:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40428,700,,1010A,942, T     ,13:00,14:50,XU,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40436,800,,1010B,942, T     ,13:00,14:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40436,800,,1010B,942, T     ,13:00,14:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40436,800,,1010B,942, T     ,13:00,14:50,XU,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40444,900,,1010A,942, T     ,15:00,16:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40444,900,,1010A,942, T     ,15:00,16:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40444,900,,1010A,942, T     ,15:00,16:50,VALENZUELA LO,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40451,1000,,1010B,942, T     ,15:00,16:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40451,1000,,1010B,942, T     ,15:00,16:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40451,1000,,1010B,942, T     ,15:00,16:50,VALENZUELA LO,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40469,1100,,1010A,942, T     ,17:00,18:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40469,1100,,1010A,942, T     ,17:00,18:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40469,1100,,1010A,942, T     ,17:00,18:50,CHALLA S,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40477,1200,,1010B,942, T     ,17:00,18:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40477,1200,,1010B,942, T     ,17:00,18:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40477,1200,,1010B,942, T     ,17:00,18:50,CHALLA S,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40485,1300,,1010A,942,  W    ,13:00,14:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40485,1300,,1010A,942,  W    ,13:00,14:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40485,1300,,1010A,942,  W    ,13:00,14:50,XU,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40493,1400,,1010B,942,  W    ,13:00,14:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40493,1400,,1010B,942,  W    ,13:00,14:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40493,1400,,1010B,942,  W    ,13:00,14:50,SURGENT W,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40501,1500,,1010A,942,  W    ,15:00,16:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40501,1500,,1010A,942,  W    ,15:00,16:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40501,1500,,1010A,942,  W    ,15:00,16:50,WYNN K H,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40519,1600,,1010B,942,  W    ,15:00,16:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40519,1600,,1010B,942,  W    ,15:00,16:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40519,1600,,1010B,942,  W    ,15:00,16:50,SURGENT W,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40527,1700,,1010A,942,  W    ,17:00,18:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40527,1700,,1010A,942,  W    ,17:00,18:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40527,1700,,1010A,942,  W    ,17:00,18:50,CHALLA S,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40535,1800,,1010B,942,  W    ,17:00,18:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40535,1800,,1010B,942,  W    ,17:00,18:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40535,1800,,1010B,942,  W    ,17:00,18:50,CHALLA S,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40543,1900,Y,1010A,942,   R   ,19:00,20:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40543,1900,Y,1010A,942,   R   ,19:00,20:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40550,2000,Y,1010B,942,M      ,19:00,20:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40550,2000,Y,1010B,942,M      ,19:00,20:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40568,2100,,1010A,942, T     ,19:00,20:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40568,2100,,1010A,942, T     ,19:00,20:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20244,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",40568,2100,,1010A,942, T     ,19:00,20:50,VALENZUELA LO,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
